NAME: 	Ayaal_4day_lhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
26	5	307	T
26	6	320	T
26	7	282	T
26	8	328	T
26	9	278	T
26	10	256	T
26	11	266	T
26	12	347	T
26	13	290	T
26	14	302	T
26	15	398	T
26	16	257	T
26	17	251	T
26	18	284	T
26	19	250	F
26	20	274	T
26	21	196	T
26	22	367	T
26	23	323	T
26	24	257	T
26	25	234	T
26	26	234	T
26	27	298	T
26	28	353	T
26	29	290	T
26	30	259	T
27	1	416	T
27	2	321	T
27	3	283	T
27	4	440	T
27	5	1682	T
27	6	319	T
27	7	263	T
27	8	313	T
27	9	297	T
27	10	249	T
27	11	244	T
27	12	288	T
27	13	76	F
27	14	394	T
27	15	263	T
27	16	288	T
27	17	242	T
27	18	304	T
27	19	271	T
27	20	295	T
27	21	421	T
27	22	268	T
27	23	249	T
27	24	202	T
27	25	311	T
27	26	311	T
27	27	243	T
27	28	345	T
27	29	351	T
27	30	283	T
28	1	284	T
28	2	327	T
28	3	281	T
28	4	304	T
28	5	383	T
28	6	433	T
28	7	507	T
28	8	443	T
28	9	408	T
28	10	299	T
28	11	350	T
28	12	160	F
28	13	239	T
28	14	353	T
28	15	362	T
28	16	259	T
28	17	227	T
28	18	245	T
28	19	314	T
28	20	290	T
28	21	252	T
28	22	258	T
28	23	249	T
28	24	293	T
28	25	223	T
28	26	249	F
28	27	241	T
28	28	334	T
28	29	233	T
28	30	231	T
29	1	330	T
29	2	321	T
29	3	336	T
29	4	336	T
29	5	278	T
29	6	267	T
29	7	301	T
29	8	277	T
29	9	243	T
29	10	333	T
29	11	296	T
29	12	311	T
29	13	386	T
29	14	237	T
29	15	233	T
29	16	211	T
29	17	260	T
29	18	278	T
29	19	239	F
29	20	276	T
29	21	286	T
29	22	218	T
29	23	365	T
29	24	844	T
29	25	421	T
29	26	365	T
29	27	347	T
29	28	279	T
29	29	320	T
29	30	280	T
30	1	303	T
30	2	285	T
30	3	256	T
30	4	256	T
30	5	294	T
30	6	302	T
30	7	309	T
30	8	431	T
30	9	264	T
30	10	356	T
30	11	336	T
30	12	258	T
30	13	338	T
30	14	281	T
30	15	311	T
30	16	299	T
30	17	270	T
30	18	270	T
30	19	251	T
30	20	337	T
30	21	321	T
30	22	280	T
30	23	327	T
30	24	313	T
30	25	326	T
30	26	268	T
30	27	344	T
30	28	274	T
30	29	324	T
30	30	241	T
31	1	447	T
31	2	286	T
31	3	250	T
31	4	259	T
31	5	307	T
31	6	295	T
31	7	293	T
31	8	56	T
31	9	351	T
31	10	270	T
31	11	216	T
31	12	329	T
31	13	260	T
31	14	238	T
31	15	346	T
31	16	329	T
31	17	275	T
31	18	256	T
31	19	450	T
31	20	466	T
31	21	746	T
31	22	232	T
31	23	328	T
31	24	229	T
31	25	354	T
31	26	360	T
31	27	314	T
31	28	268	T
31	29	256	T
31	30	320	T
32	1	226	F
32	2	280	T
32	3	289	T
32	4	243	T
32	5	238	T
32	6	312	T
32	7	317	T
32	8	291	T
32	9	299	T
32	10	254	T
32	11	238	T
32	12	310	T
32	13	324	T
32	14	235	T
32	15	252	F
32	16	258	T
32	17	352	T
32	18	245	T
32	19	402	T
32	20	403	T
32	21	301	T
32	22	302	T
32	23	240	T
32	24	254	T
32	25	248	T
32	26	320	T
32	27	247	T
32	28	230	T
32	29	254	T
32	30	243	T
33	1	289	T
33	2	305	T
33	3	277	T
33	4	321	T
33	5	343	T
33	6	262	T
33	7	208	T
33	8	307	T
33	9	272	T
33	10	228	T
33	11	403	T
33	12	255	T
33	13	334	T
33	14	246	T
33	15	245	T
33	16	266	T
33	17	353	T
33	18	285	T
33	19	242	T
33	20	336	T
33	21	347	T
33	22	282	T
