NAME: 	ElenaVo_2day_lhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
20	14	260	T
20	15	214	T
20	16	214	T
20	17	240	T
20	18	241	T
20	19	238	T
20	20	292	T
20	21	214	F
20	22	274	T
20	23	303	T
20	24	369	T
20	25	273	T
20	26	350	T
20	27	229	T
20	28	267	T
20	29	221	F
20	30	299	T
21	1	399	T
21	2	284	T
21	3	235	T
21	4	290	T
21	5	230	T
21	6	235	T
21	7	274	T
21	8	282	T
21	9	286	T
21	10	218	T
21	11	237	T
21	12	301	T
21	13	230	T
21	14	254	T
21	15	245	T
21	16	254	T
21	17	236	T
21	18	230	T
21	19	229	T
21	20	249	T
21	21	242	T
21	22	248	T
21	23	281	T
21	24	196	T
21	25	211	T
21	26	284	T
21	27	279	T
21	28	433	T
21	29	199	T
21	30	339	T
22	1	334	T
22	2	303	T
22	3	206	T
22	4	251	T
22	5	240	T
22	6	258	T
22	7	396	T
22	8	253	T
22	9	294	T
22	10	275	T
22	11	239	T
22	12	316	T
22	13	329	T
22	14	364	T
22	15	253	T
22	16	449	T
22	17	289	T
22	18	311	T
22	19	340	T
22	20	270	T
22	21	285	T
22	22	230	T
22	23	273	T
22	24	196	T
22	25	264	T
22	26	351	T
22	27	282	T
22	28	283	T
22	29	290	T
22	30	270	T
23	1	324	T
23	2	212	T
23	3	264	T
23	4	208	T
23	5	204	T
23	6	384	T
23	7	211	F
23	8	308	T
23	9	242	T
23	10	249	T
23	11	263	T
23	12	239	T
23	13	237	T
23	14	317	T
23	15	365	T
23	16	243	T
23	17	237	T
23	18	310	T
23	19	269	T
23	20	389	T
23	21	235	T
23	22	300	T
23	23	202	T
23	24	232	T
23	25	240	T
23	26	230	T
23	27	292	T
23	28	304	T
23	29	193	T
23	30	237	T
24	1	214	T
24	2	301	T
24	3	374	T
24	4	247	T
24	5	276	T
24	6	245	T
24	7	468	T
24	8	273	T
24	9	228	T
24	10	329	T
24	11	258	T
24	12	266	T
24	13	203	T
24	14	282	T
24	15	299	T
24	16	368	T
24	17	179	T
24	18	282	T
24	19	265	T
24	20	279	T
24	21	335	T
24	22	258	T
24	23	200	T
24	24	198	T
24	25	243	T
24	26	273	T
24	27	221	T
24	28	229	T
24	29	320	T
24	30	304	T
25	1	342	T
25	2	326	T
25	3	298	T
25	4	254	T
25	5	290	T
25	6	261	T
25	7	216	T
25	8	276	T
25	9	222	T
25	10	244	T
25	11	287	T
25	12	242	T
25	13	230	T
25	14	261	T
25	15	244	T
25	16	226	T
25	17	273	T
25	18	210	T
25	19	219	F
25	20	217	F
25	21	330	T
25	22	262	T
25	23	214	T
25	24	171	T
25	25	305	T
25	26	227	T
25	27	230	T
25	28	272	T
25	29	203	T
25	30	213	T
26	1	456	T
26	2	355	T
26	3	282	T
26	4	261	T
26	5	165	F
26	6	217	T
26	7	261	T
26	8	290	T
26	9	204	T
26	10	270	T
26	11	367	T
26	12	323	F
26	13	294	T
26	14	234	T
26	15	239	T
26	16	234	T
26	17	325	T
26	18	205	T
26	19	245	T
26	20	228	T
26	21	239	T
26	22	225	T
26	23	263	T
26	24	292	T
26	25	255	T
26	26	227	T
26	27	263	T
26	28	278	T
26	29	259	T
26	30	287	F
27	1	192	T
27	2	234	T
27	3	344	T
27	4	237	T
27	5	289	T
27	6	185	T
27	7	297	T
27	8	171	T
27	9	207	T
27	10	280	T
27	11	178	T
27	12	214	T
27	13	270	T
27	14	319	T
27	15	309	T
27	16	375	T
27	17	251	T
27	18	254	T
27	19	236	T
27	20	247	T
27	21	211	T
27	22	234	T
27	23	229	T
27	24	359	T
27	25	211	T
27	26	252	T
27	27	215	T
27	28	192	T
27	29	277	T
27	30	230	T
28	1	321	T
28	2	404	T
28	3	404	F
28	4	310	T
28	5	241	T
28	6	184	T
28	7	228	T
28	8	284	T
28	9	247	T
28	10	198	T
28	11	282	T
28	12	298	T
28	13	372	T
28	14	206	T
28	15	331	T
28	16	245	F
28	17	218	T
28	18	256	T
28	19	237	T
28	20	368	T
28	21	291	T
28	22	215	T
28	23	234	T
28	24	296	T
28	25	234	T
28	26	217	T
28	27	244	T
28	28	266	T
28	29	316	T
28	30	194	F
29	1	269	T
29	2	288	T
29	3	373	T
29	4	295	T
29	5	262	T
29	6	322	T
29	7	347	T
29	8	282	T
29	9	228	T
29	10	287	T
29	11	237	T
29	12	235	T
29	13	201	T
29	14	293	T
29	15	361	T
29	16	195	F
29	17	273	T
29	18	314	T
29	19	244	T
29	20	233	F
29	21	242	T
29	22	264	T
29	23	217	T
29	24	327	T
29	25	237	T
29	26	247	T
29	27	266	T
29	28	270	T
29	29	234	T
29	30	215	T
30	1	256	T
30	2	197	T
30	3	207	T
30	4	249	T
30	5	238	T
30	6	245	T
30	7	201	T
