NAME: 	Ayaal_1day_rhand
Completed cycles:	35
Failed cycles:	1
Cycle	Trial	RT	Accuracy
28	6	324	T
28	7	239	T
28	8	258	T
28	9	435	T
28	10	394	T
28	11	193	F
28	12	249	T
28	13	321	T
28	14	367	T
28	15	405	T
28	16	224	T
28	17	334	T
28	18	338	T
28	19	296	F
28	20	233	T
28	21	241	T
28	22	328	T
28	23	361	T
28	24	355	T
28	25	247	T
28	26	301	T
28	27	354	T
28	28	217	T
28	29	337	T
28	30	230	T
29	1	431	T
29	2	343	T
29	3	228	T
29	4	282	T
29	5	282	T
29	6	221	T
29	7	344	T
29	8	302	T
29	9	274	T
29	10	374	T
29	11	447	T
29	12	268	T
29	13	260	T
29	14	224	T
29	15	316	T
29	16	348	T
29	17	277	F
29	18	311	T
29	19	346	T
29	20	340	T
29	21	269	T
29	22	257	T
29	23	251	T
29	24	330	T
29	25	289	T
29	26	255	T
29	27	269	T
29	28	321	T
29	29	389	T
29	30	294	T
30	1	423	T
30	2	422	T
30	3	285	T
30	4	401	T
30	5	875	T
30	6	352	T
30	7	366	T
30	8	317	T
30	9	284	T
30	10	421	T
30	11	375	T
30	12	275	T
30	13	380	T
30	14	380	T
30	15	361	T
30	16	287	T
30	17	259	T
30	18	338	T
30	19	353	T
30	20	401	T
30	21	260	T
30	22	235	T
30	23	238	T
30	24	251	T
30	25	360	T
30	26	194	T
30	27	272	T
30	28	264	T
30	29	353	T
30	30	325	T
31	1	320	T
31	2	234	T
31	3	241	T
31	4	269	T
31	5	334	T
31	6	246	T
31	7	236	T
31	8	286	T
31	9	348	T
31	10	307	T
31	11	294	T
31	12	344	T
31	13	318	T
31	14	243	T
31	15	245	T
31	16	284	T
31	17	256	T
31	18	319	T
31	19	266	T
31	20	570	T
31	21	297	T
31	22	212	T
31	23	323	T
31	24	268	T
31	25	264	T
31	26	269	T
31	27	228	T
31	28	271	T
31	29	222	F
31	30	383	T
32	1	323	T
32	2	421	T
32	3	375	T
32	4	208	T
32	5	280	T
32	6	315	T
32	7	215	T
32	8	238	T
32	9	355	T
32	10	294	T
32	11	241	T
32	12	226	T
32	13	235	T
32	14	351	F
32	15	322	T
32	16	246	T
32	17	208	T
32	18	214	T
32	19	235	T
32	20	406	T
32	21	336	T
32	22	261	T
32	23	270	T
32	24	306	T
32	25	218	T
32	26	261	T
32	27	190	T
32	28	169	T
32	29	209	T
32	30	270	T
33	1	197	F
33	2	212	T
33	3	319	T
33	4	367	T
33	5	531	T
33	6	331	T
33	7	360	T
33	8	274	T
33	9	285	T
33	10	341	F
33	11	276	T
33	12	241	T
33	13	354	T
33	14	333	T
33	15	267	T
33	16	410	T
33	17	448	T
33	18	244	T
33	19	338	T
33	20	386	T
33	21	283	T
33	22	229	T
33	23	363	T
33	24	402	T
33	25	281	T
33	26	1139	T
33	27	345	T
33	28	263	T
33	29	680	T
33	30	324	T
34	1	405	T
34	2	482	T
34	3	1439	T
34	4	324	T
34	5	288	T
34	6	327	T
34	7	327	T
34	8	281	T
34	9	376	T
34	10	305	T
34	11	256	T
34	12	372	T
34	13	329	T
34	14	361	T
34	15	273	T
34	16	325	T
34	17	334	T
34	18	248	T
