NAME: 	ElenaVo_4day_rhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
19	16	228	F
19	17	277	T
19	18	174	T
19	19	195	T
19	20	166	T
19	21	198	T
19	22	353	T
19	23	143	T
19	24	200	F
19	25	225	F
19	26	308	T
19	27	282	T
19	28	303	T
19	29	215	T
19	30	201	T
20	1	196	T
20	2	354	T
20	3	214	T
20	4	231	T
20	5	272	T
20	6	161	T
20	7	247	T
20	8	306	T
20	9	280	T
20	10	284	T
20	11	176	T
20	12	228	T
20	13	208	T
20	14	193	T
20	15	283	T
20	16	363	T
20	17	167	T
20	18	194	T
20	19	215	T
20	20	299	T
20	21	334	T
20	22	264	F
20	23	206	F
20	24	212	T
20	25	272	T
20	26	300	T
20	27	202	T
20	28	266	T
20	29	231	T
20	30	397	T
21	1	243	T
21	2	316	T
21	3	436	T
21	4	244	T
21	5	193	T
21	6	241	T
21	7	282	T
21	8	226	T
21	9	193	F
21	10	218	T
21	11	227	T
21	12	212	T
21	13	239	T
21	14	206	T
21	15	214	T
21	16	201	T
21	17	451	T
21	18	245	T
21	19	178	T
21	20	199	T
21	21	221	T
21	22	242	T
21	23	204	T
21	24	190	T
21	25	228	T
21	26	163	T
21	27	319	T
21	28	387	T
21	29	258	T
21	30	182	T
22	1	268	T
22	2	327	T
22	3	195	F
22	4	190	T
22	5	169	T
22	6	355	T
22	7	335	T
22	8	255	T
22	9	194	T
22	10	223	T
22	11	239	T
22	12	220	T
22	13	202	T
22	14	355	T
22	15	175	T
22	16	352	T
22	17	179	F
22	18	212	T
22	19	259	T
22	20	203	T
22	21	207	F
22	22	191	T
22	23	274	T
22	24	286	T
22	25	163	T
22	26	199	T
22	27	415	T
22	28	140	F
22	29	180	T
22	30	190	F
23	1	405	T
23	2	329	T
23	3	229	T
23	4	186	T
23	5	193	T
23	6	325	F
23	7	229	T
23	8	282	F
23	9	348	T
23	10	201	T
23	11	191	T
23	12	260	T
23	13	248	T
23	14	197	T
23	15	221	T
23	16	206	T
23	17	305	T
23	18	185	T
23	19	387	T
23	20	183	T
23	21	470	T
23	22	333	T
23	23	203	T
23	24	201	T
23	25	231	T
23	26	284	T
23	27	156	T
23	28	229	T
23	29	249	T
23	30	166	T
24	1	177	F
24	2	241	T
24	3	314	T
24	4	202	T
24	5	209	T
24	6	229	T
24	7	242	T
24	8	193	T
24	9	375	T
24	10	177	F
24	11	189	T
24	12	287	T
24	13	245	T
24	14	265	T
24	15	397	T
24	16	217	T
24	17	290	T
24	18	255	T
24	19	244	T
24	20	232	T
24	21	272	T
24	22	249	T
24	23	228	T
24	24	247	T
24	25	247	T
24	26	252	T
24	27	228	T
24	28	307	T
24	29	242	T
24	30	276	T
25	1	331	T
25	2	322	T
25	3	198	F
25	4	232	T
25	5	236	T
25	6	347	T
25	7	248	T
25	8	254	T
25	9	196	T
25	10	263	T
25	11	247	T
25	12	226	T
25	13	232	T
25	14	386	T
25	15	202	T
25	16	233	T
25	17	168	T
25	18	201	T
25	19	274	T
25	20	392	T
25	21	183	F
25	22	231	T
25	23	269	T
25	24	163	T
25	25	235	T
25	26	237	T
25	27	293	T
25	28	213	T
25	29	204	T
25	30	284	T
26	1	279	T
26	2	370	T
26	3	228	T
26	4	242	T
26	5	212	T
26	6	238	T
26	7	207	T
26	8	240	T
26	9	366	T
26	10	279	T
26	11	407	T
26	12	224	T
26	13	196	T
26	14	306	T
26	15	298	T
26	16	206	T
26	17	189	T
26	18	261	T
26	19	370	T
26	20	256	T
26	21	237	T
26	22	334	T
26	23	223	T
26	24	226	T
26	25	234	T
26	26	237	T
26	27	204	T
26	28	235	T
26	29	247	T
26	30	258	T
27	1	237	F
27	2	160	F
27	3	283	T
27	4	312	T
27	5	214	T
27	6	206	T
27	7	212	T
27	8	197	T
27	9	220	T
27	10	163	T
27	11	222	T
27	12	174	T
27	13	325	T
27	14	275	T
27	15	379	T
27	16	209	F
27	17	221	T
27	18	178	T
27	19	203	T
27	20	228	T
27	21	232	T
27	22	188	T
27	23	298	T
27	24	184	T
27	25	366	T
27	26	246	T
27	27	187	T
27	28	228	T
27	29	218	T
27	30	403	T
28	1	161	F
28	2	329	T
28	3	217	F
28	4	232	F
28	5	258	T
28	6	192	T
28	7	183	T
28	8	302	T
28	9	188	T
28	10	255	T
28	11	236	T
28	12	201	T
28	13	220	T
28	14	204	T
28	15	225	T
28	16	244	T
28	17	205	F
28	18	275	T
28	19	328	T
28	20	255	T
28	21	192	T
28	22	210	T
28	23	209	T
28	24	232	T
28	25	261	T
28	26	358	T
28	27	394	T
28	28	205	T
28	29	194	T
28	30	308	T
29	1	221	F
29	2	234	T
29	3	319	T
29	4	245	T
29	5	211	T
29	6	218	T
29	7	204	T
29	8	372	T
29	9	286	T
29	10	214	T
29	11	187	F
29	12	318	T
29	13	186	T
29	14	290	F
29	15	253	T
29	16	170	T
29	17	339	T
29	18	328	T
29	19	244	T
29	20	207	F
29	21	262	T
29	22	210	T
29	23	191	F
29	24	234	T
29	25	246	T
29	26	205	T
29	27	267	T
29	28	210	T
29	29	349	F
29	30	138	T
30	1	347	T
30	2	227	T
30	3	265	T
30	4	227	T
30	5	270	T
30	6	231	T
30	7	199	T
30	8	352	T
30	9	183	T
30	10	246	T
30	11	209	T
30	12	227	T
30	13	216	T
30	14	319	T
30	15	186	T
30	16	248	T
30	17	386	T
30	18	264	T
30	19	190	T
30	20	338	T
30	21	171	T
30	22	224	T
30	23	309	T
30	24	208	T
30	25	276	T
30	26	209	T
30	27	194	T
30	28	158	T
30	29	303	T
30	30	224	T
31	1	247	T
31	2	174	F
31	3	259	T
31	4	262	T
31	5	199	T
31	6	350	T
31	7	174	T
31	8	261	T
31	9	319	T
31	10	350	T
31	11	240	T
31	12	214	T
31	13	432	T
31	14	253	T
31	15	241	T
31	16	254	T
31	17	239	T
31	18	314	T
31	19	210	T
31	20	237	T
31	21	221	T
31	22	235	T
31	23	178	F
31	24	253	T
31	25	225	T
31	26	281	T
31	27	260	T
31	28	450	T
31	29	347	T
31	30	247	T
32	1	205	T
32	2	278	T
32	3	206	F
32	4	179	T
32	5	347	T
32	6	242	T
32	7	240	T
32	8	230	T
32	9	198	T
32	10	292	T
32	11	211	F
32	12	274	T
32	13	212	T
32	14	284	T
32	15	220	T
32	16	265	T
32	17	366	T
32	18	186	T
32	19	252	T
32	20	287	T
32	21	218	T
32	22	245	T
32	23	260	T
32	24	258	T
32	25	280	T
32	26	233	T
32	27	173	T
32	28	351	T
32	29	231	T
32	30	213	T
33	1	677	T
33	2	248	T
33	3	216	F
33	4	212	T
33	5	233	T
33	6	208	T
33	7	354	T
33	8	207	T
33	9	245	T
33	10	323	T
33	11	211	T
33	12	249	T
33	13	263	T
33	14	244	T
33	15	223	T
33	16	199	T
33	17	184	T
33	18	220	T
33	19	207	T
33	20	258	T
33	21	179	T
33	22	271	T
33	23	225	T
33	24	192	T
33	25	318	T
33	26	184	F
33	27	198	T
33	28	197	T
33	29	403	T
33	30	207	T
34	1	223	F
34	2	258	T
34	3	235	T
34	4	238	T
34	5	276	T
34	6	249	T
34	7	179	T
34	8	193	T
34	9	180	T
34	10	248	T
34	11	296	T
34	12	236	T
34	13	377	T
34	14	264	T
34	15	240	T
34	16	230	T
34	17	266	T
34	18	410	T
34	19	361	T
34	20	275	T
34	21	207	T
34	22	259	F
34	23	371	T
34	24	269	T
34	25	237	T
34	26	229	T
34	27	224	T
34	28	222	T
34	29	209	T
34	30	188	T
35	1	265	T
35	2	340	T
35	3	244	T
35	4	265	T
35	5	194	F
35	6	322	T
35	7	194	T
35	8	262	T
35	9	258	T
35	10	247	T
35	11	240	T
35	12	296	T
35	13	228	T
35	14	218	T
35	15	217	T
35	16	238	T
35	17	264	T
35	18	265	T
35	19	191	T
35	20	193	T
35	21	238	T
35	22	174	T
35	23	210	T
35	24	299	T
35	25	342	T
35	26	163	T
35	27	252	T
35	28	235	T
35	29	273	T
35	30	259	T
36	1	358	T
36	2	304	T
36	3	286	T
36	4	266	T
36	5	228	T
36	6	271	T
36	7	223	T
36	8	209	F
36	9	216	T
36	10	188	T
36	11	266	T
36	12	242	T
36	13	214	T
36	14	235	T
36	15	272	T
36	16	250	T
36	17	254	T
36	18	208	T
36	19	232	T
36	20	203	T
36	21	230	T
36	22	201	T
36	23	333	T
36	24	200	T
36	25	233	T
36	26	166	F
36	27	345	T
36	28	312	T
36	29	229	T
36	30	219	T
37	1	220	T
37	2	193	F
37	3	270	T
37	4	280	T
37	5	319	T
37	6	271	T
37	7	301	T
37	8	222	T
37	9	267	T
37	10	342	T
37	11	165	F
37	12	189	F
37	13	284	T
37	14	248	T
37	15	238	T
37	16	354	T
37	17	203	T
37	18	221	T
37	19	253	T
37	20	274	T
37	21	219	T
37	22	244	T
37	23	563	T
37	24	200	T
37	25	223	T
37	26	271	T
37	27	242	T
37	28	241	T
37	29	320	T
37	30	236	T
38	1	245	T
38	2	245	T
38	3	278	T
38	4	284	T
38	5	225	T
38	6	219	T
38	7	283	F
38	8	354	T
38	9	234	F
38	10	303	T
38	11	237	T
38	12	262	T
38	13	372	T
38	14	198	F
38	15	225	T
38	16	260	T
38	17	206	T
38	18	271	T
38	19	230	T
38	20	218	T
38	21	261	T
38	22	208	T
38	23	282	T
38	24	236	T
38	25	165	T
38	26	241	T
38	27	359	T
38	28	348	T
38	29	229	T
38	30	230	T
39	1	257	T
39	2	264	T
39	3	254	T
39	4	191	F
39	5	263	T
39	6	229	T
39	7	319	T
39	8	210	T
39	9	273	T
39	10	229	T
39	11	269	T
39	12	226	T
39	13	257	T
39	14	229	T
39	15	184	F
39	16	267	F
39	17	294	T
39	18	299	T
39	19	271	T
39	20	238	T
39	21	316	T
39	22	270	F
39	23	228	T
39	24	801	T
39	25	224	T
39	26	281	T
39	27	237	T
39	28	207	T
39	29	233	T
39	30	320	T
40	1	295	F
40	2	241	F
40	3	275	T
40	4	293	T
40	5	228	T
40	6	211	T
40	7	175	T
40	8	356	T
40	9	315	T
40	10	281	T
40	11	243	T
40	12	256	F
40	13	182	T
40	14	286	T
40	15	230	T
40	16	205	T
40	17	217	T
40	18	152	F
40	19	241	T
40	20	228	T
40	21	206	T
