NAME: 	Arina_1day_rhand
Completed cycles:	32
Failed cycles:	1
Cycle	Trial	RT	Accuracy
22	3	534	T
22	4	504	T
22	5	321	T
22	6	312	T
22	7	369	T
22	8	330	T
22	9	426	T
22	10	257	T
22	11	338	T
22	12	495	T
22	13	336	T
22	14	261	T
22	15	517	T
22	16	294	T
22	17	456	T
22	18	276	T
22	19	307	T
22	20	457	T
22	21	322	T
22	22	339	T
22	23	349	T
22	24	350	T
22	25	328	T
22	26	404	T
22	27	326	F
22	28	421	T
22	29	365	F
22	30	264	F
23	1	407	T
23	2	378	T
23	3	262	T
23	4	311	F
23	5	469	T
23	6	316	T
23	7	335	T
23	8	443	T
23	9	328	T
23	10	418	T
23	11	305	T
23	12	439	T
23	13	312	T
23	14	353	T
23	15	367	T
23	16	293	T
23	17	316	T
23	18	338	T
23	19	481	T
23	20	319	T
23	21	480	T
23	22	300	T
23	23	230	T
23	24	395	T
23	25	321	T
23	26	259	T
23	27	463	T
23	28	288	T
23	29	259	T
23	30	383	T
24	1	464	T
24	2	330	T
24	3	311	T
24	4	289	T
24	5	426	T
24	6	387	T
24	7	222	T
24	8	261	F
24	9	437	T
24	10	416	T
24	11	330	T
24	12	407	T
24	13	711	T
24	14	324	T
24	15	292	T
24	16	291	T
24	17	346	T
24	18	415	T
24	19	399	T
24	20	573	T
24	21	255	T
24	22	454	T
24	23	415	T
24	24	552	T
24	25	373	T
24	26	355	T
24	27	426	T
24	28	531	T
24	29	329	T
24	30	384	T
25	1	271	T
25	2	341	T
25	3	291	T
25	4	322	T
25	5	306	T
25	6	346	T
25	7	336	T
25	8	358	T
25	9	303	T
25	10	305	T
25	11	481	T
25	12	318	T
25	13	269	T
25	14	425	T
25	15	378	T
25	16	349	T
25	17	341	T
25	18	550	F
25	19	336	T
25	20	494	T
25	21	299	T
25	22	412	T
25	23	419	T
25	24	298	T
25	25	334	T
25	26	360	T
25	27	362	T
25	28	298	T
25	29	328	T
25	30	543	T
26	1	312	T
26	2	281	T
26	3	499	T
26	4	363	T
26	5	259	T
26	6	436	T
26	7	352	T
26	8	395	T
26	9	298	T
26	10	307	T
26	11	281	T
26	12	320	T
26	13	369	T
26	14	289	T
26	15	287	T
26	16	446	T
26	17	310	T
26	18	538	T
26	19	419	T
26	20	271	T
26	21	356	T
26	22	314	T
26	23	282	F
26	24	363	T
26	25	359	T
26	26	315	T
26	27	445	T
26	28	312	T
26	29	348	T
26	30	311	T
27	1	406	T
27	2	299	T
27	3	312	T
27	4	399	F
27	5	505	T
27	6	359	T
27	7	451	T
27	8	344	T
27	9	473	T
27	10	341	T
27	11	361	T
27	12	379	T
27	13	351	T
27	14	343	T
27	15	314	T
27	16	421	T
27	17	378	F
27	18	320	T
27	19	290	T
27	20	468	T
27	21	322	T
27	22	347	T
27	23	341	T
27	24	364	T
27	25	355	F
27	26	342	T
27	27	366	T
27	28	357	T
27	29	317	T
27	30	291	T
28	1	419	T
28	2	320	T
28	3	531	T
28	4	328	T
28	5	321	T
28	6	385	T
28	7	310	T
28	8	399	T
28	9	268	T
28	10	347	T
28	11	365	T
28	12	603	T
28	13	334	T
28	14	312	T
28	15	329	T
28	16	550	T
28	17	364	T
28	18	366	F
28	19	299	T
28	20	467	T
28	21	300	T
28	22	279	T
28	23	291	T
28	24	397	T
28	25	383	T
28	26	326	T
28	27	534	T
28	28	440	T
28	29	278	T
28	30	296	F
29	1	444	T
29	2	317	T
29	3	321	T
29	4	346	T
29	5	429	T
29	6	364	T
29	7	338	T
29	8	477	T
29	9	460	T
29	10	374	T
29	11	625	T
29	12	258	T
29	13	297	T
29	14	321	T
29	15	523	T
29	16	567	T
29	17	476	T
29	18	303	T
29	19	420	T
29	20	578	T
29	21	360	T
29	22	268	T
29	23	308	T
29	24	472	T
29	25	292	T
29	26	266	T
29	27	454	T
29	28	323	T
29	29	285	T
29	30	308	T
30	1	444	F
30	2	368	T
30	3	298	T
30	4	295	T
30	5	351	T
30	6	287	T
30	7	388	T
30	8	290	T
30	9	362	T
30	10	422	T
30	11	325	F
30	12	336	T
30	13	344	T
30	14	295	T
30	15	424	T
30	16	293	T
30	17	277	T
30	18	459	T
30	19	318	T
30	20	355	T
30	21	311	T
30	22	557	T
30	23	399	T
30	24	438	T
30	25	301	T
30	26	545	T
30	27	478	T
30	28	307	T
30	29	429	T
30	30	284	T
31	1	315	T
31	2	330	T
31	3	348	T
31	4	401	T
31	5	311	T
31	6	271	T
31	7	370	T
31	8	419	T
31	9	371	T
31	10	374	T
31	11	459	T
31	12	244	T
31	13	384	T
31	14	293	T
31	15	345	T
31	16	435	T
31	17	265	T
31	18	291	T
31	19	295	T
31	20	365	T
31	21	281	T
31	22	359	F
31	23	356	T
31	24	424	T
31	25	294	T
31	26	511	T
31	27	304	T
31	28	412	T
31	29	305	T
31	30	447	T
32	1	373	T
32	2	362	T
32	3	283	T
32	4	267	T
32	5	344	T
32	6	310	T
32	7	353	T
32	8	312	T
32	9	428	T
32	10	310	T
32	11	460	T
32	12	381	T
32	13	439	T
32	14	343	T
32	15	302	T
32	16	399	T
32	17	359	T
32	18	300	T
32	19	311	T
32	20	249	T
32	21	256	T
32	22	335	T
32	23	414	T
32	24	326	T
32	25	462	T
32	26	339	T
32	27	409	T
32	28	246	T
32	29	347	T
32	30	293	T
33	1	292	F
33	2	340	T
33	3	316	T
33	4	276	T
33	5	305	T
33	6	293	T
33	7	267	T
33	8	270	T
33	9	375	T
33	10	303	T
33	11	257	T
33	12	359	T
33	13	327	T
33	14	375	T
33	15	294	T
33	16	299	T
33	17	340	T
33	18	453	T
33	19	531	T
33	20	384	T
33	21	315	T
33	22	273	T
33	23	350	T
33	24	232	T
33	25	489	T
33	26	281	T
33	27	466	T
